"elementor-widget-container href","attachment-medium src","elementor-heading-title","elementor-heading-title 2","elementor-heading-title href","DL Beschreibung","Data-Labeling-Bedarf","Bedarf – Begründung","Geschäftsführung","Gefundene E-Mails","GF-Mail (belegt/rekonstruiert)","Impressum-Quelle/Hinweis"
"https://www.lisios.de/","https://ki-verband.de/wp-content/uploads/2025/11/lisios-300x300.png","Real Estate & Construction","Lisios GmbH","https://www.lisios.de/","• Frühwarnsystem gegen Wasserschäden (Lisios WasserAlarm)
• Sensorik plus KI zur frühzeitigen Erkennung von Mikroleckagen
• App mit Alarmierung und Wasserverbrauchsanalyse
• Zusätzlich maßgeschneiderte IoT-Lösungen (Lisios Tech)","Vielleicht","Eigene KI-Anomalieerkennung auf Sensor-/Zeitreihendaten; Labeling von Leckage-Ereignissen denkbar, aber begrenzter Umfang.","Patrick Franken","kontakt@lisios.de; kontakt@lisios.com","","Impressum. Nur Rollen-Mails, kein Muster ableitbar."
"https://www.lmis.de/","https://ki-verband.de/wp-content/uploads/2025/11/lmis-300x300.png",",","Agriculture & Environment","https://www.lmis.de/","• Digitalisierungspartner für den Mittelstand (Osnabrück)
• KI-Lösungen zur Prozessautomatisierung und Datennutzung
• Individuelle Softwareentwicklung und Schnittstellen
• Managed Applications, Produkte wie DocumentPilot, Dynamian, Darktrace","Vielleicht","KI-Integrator/Softwaredienstleister; eigene Modelle nicht klar, Dokumenten-/Datenprojekte könnten Annotation erfordern.","Sascha Doemer (CDO), Daniel Oliver Augsten (CGO) (Vorstaende)","info@lmis.de; media@LMIS.de","","Impressum. Nur Rollen-Mails, kein Muster ableitbar."
"https://www.logarithmo.de/","https://ki-verband.de/wp-content/uploads/2025/11/logarithmo.JPG","Energy & Sustainability","logarithmo GmbH & Co. KG","https://www.logarithmo.de/","• Softwarepartner für datenbasierte Services im Energiesektor und in der Produktion
• Cloudbasierter B2B-AppStore für Handel, Netz, Vertrieb, Planung, Prognosen
• Schnelle Web-App-Entwicklung mit eigenem Framework
• Datenanalyse mit mathematischen Toolboxen zur Prozessoptimierung","Vielleicht","Data-Analytics und Prognosen mit mathematischen Modellen; kein klarer Fokus auf trainierte ML-Modelle mit Labeling-Bedarf.","Dr. Felix Friemann, Dr. Sven Christian Mueller, Dr. Sebastian Ruthe","team@logarithmo.de","","Impressum. Nur Rollen-Mail, kein Muster ableitbar."
"https://logiks.solutions/","https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-2-300x300.png","AI Techstack","Logiks Solutions GmbH","https://logiks.solutions/","• Plattform für Intelligent Operations (Logistik, Retail, Fertigung)
• Cloud-Warehouse-Management-System (WMS), SAP-B1-kompatibel
• Multi-Carrier-Shipping-Lösung
• AI Suite mit intelligenten Agents zur Prozessautomatisierung","Vielleicht","Automatisierung/KI-Agents auf Basis bestehender Modelle; eigenes Modelltraining mit Labeling-Bedarf nicht erkennbar.","Philipp Prestele","info@logiks.solutions","","Imprint. Nur Rollen-Mail, kein Muster ableitbar."
"https://logsight.ai/","https://ki-verband.de/wp-content/uploads/2025/11/logsight.ai-300x300.png","Computer Software","Logsight.ai","https://logsight.ai/","• KI-Dienstleister aus Berlin ('Transforming your Business with AI')
• Datenstrategie und maßgeschneiderte KI-Entwicklung
• AI Operation: Betrieb und Skalierung von KI-Infrastruktur
• Research-Komponente, Fokus Fertigung, öffentlicher Sektor, IT-Betrieb","Ja","Entwickelt maßgeschneiderte KI-Modelle mit Research-Anteil; individuelles Training benötigt annotierte/domänenspezifische Daten.","Dr. Alexander Acker","info@logsight.ai; logsight@logsight.ai","","Impressum. Nur Rollen-Mails, kein Muster ableitbar."
"https://lolml.com/","https://ki-verband.de/wp-content/uploads/2025/11/lolml_gmbh-300x300.png","Consulting","LOLML GmbH","https://lolml.com/","• AI & Data Science Lab, maßgeschneiderte KI-Agenten
• LLM-Anwendungen inkl. Fine-tuning und multimodale Modelle
• Autonome Entscheidungssysteme, Optimierung, Zeitreihen
• Anwendungen von Finanzmarkt-Simulation bis Prozesssteuerung","Ja","Eigenes LLM-Fine-tuning und multimodale Modellentwicklung erfordern annotierte Trainings- und Reasoning-Daten.","Julian Wergieluk","info@lolml.com","","Impressum JS-gerendert, per curl nicht abrufbar; GF und info@-Mail laut Handelsregister/Websuche."
"https://www.lox-solutions.eu/","https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-7-300x300.png","Consulting","LOX Solutions GmbH","https://www.lox-solutions.eu/","• Digitale Transformation, IT-Architektur, Cybersicherheit
• AI & Data Strategy, KI-Integration in Geschäftsprozesse
• Prozessautomatisierung und schnelle Proof-of-Concepts
• Fokus auf europäische Souveränität und modulare Architekturen","Vielleicht","KI-Strategie und -Integration; überwiegend Beratung/Architektur, eigenes Modelltraining nur bei konkreter Implementierung.","Victor A. Albrecht, Ch. Poyatos Ohler","contact@lox-solutions.eu","","contact@ woertlich von Website; GF laut Handelsregister; keine persoenliche Mail, kein Muster."
"https://www.lucidlabs.de/","https://ki-verband.de/wp-content/uploads/2025/11/lucid_labs_gmbh-300x300.png","Consulting","Lucid Labs GmbH","https://www.lucidlabs.de/","• Entwicklung und Betrieb von KI-Agenten für den Mittelstand
• Prototypen, Workshops und Strategie-Sprints
• Dediziertes KI-Team ('KI-Manufaktur') als Abo
• Control Center zur Erfolgs- und Einsparungsmessung","Vielleicht","Baut KI-Agenten meist auf Basis fertiger LLMs; Labeling nur bei kundenspezifischem Finetuning relevant.","Marek Janetzke","hello@lucidlabs.de","","Impressum: 'Vertreten durch: Marek Janetzke'; Mail verschleiert 'hello (at) lucidlabs.de' dekodiert. Nur generische Mail."
"https://www.luis.de/","https://ki-verband.de/wp-content/uploads/2025/11/luis_technology-300x300.png","Transport & Mobility","LUIS Technology GmbH","https://www.luis.de/","• KI-Assistenzsysteme für Nutzfahrzeuge und mobile Maschinen
• Fahrerassistenz (ADAS): Abbiege-, Anfahr-, Rückfahrassistent
• SAFE VISION AI Framework und Edge-AI-Kameras mit Personenerkennung
• Embedded-AI-Kameras für automatisierte/autonome Anwendungen","Ja","Eigene Computer-Vision-Modelle zur Personenerkennung/ADAS in autonomen Systemen erfordern umfangreiche Bild-Annotation.","Dr. Matthias Feistel, Martin Groschke","","","GF woertlich aus Impressum; keine E-Mail auf Impressum/Kontakt (Kontaktformular)."
"https://www.luup-systems.com/","https://ki-verband.de/wp-content/uploads/2025/11/luup.systems_gmbh-300x300.png","AI Techstack","Luup.Systems GmbH","https://www.luup-systems.com/","• Intelligente Assistenz- und Integrationsplattform für Unternehmen
• Fokus auf Enterprise-Kunden (u.a. Berliner Stadtwerke, IU Group)
• ISO-27001-zertifiziert, DSGVO-konform, EU-basiert
• Analyse-/Ergebnisfunktionen und Softwareintegration","Vielleicht","KI-Assistenzplattform auf Basis bestehender Modelle; eigenes Training/Labeling nicht klar erkennbar.","Leonard Vincent Petter","info@luup-systems.com","","Impressum JS-gerendert, per curl/WebFetch nicht abrufbar (404); GF und Mail laut Handelsregister/Websuche. Firma evtl. inaktiv/nach Potsdam verlegt."
"https://luvis.ai/","https://ki-verband.de/wp-content/uploads/2025/11/luvis-296x300.png","Product & Process Development","LUVIS AI GmbH","https://luvis.ai/","• Embedded-AI-Hardware und -Software für mobile Arbeitsmaschinen
• Maßgeschneiderte KI-Algorithmen (Laderaumanalyse, Personenerkennung)
• Beratung, Konzeption bis schlüsselfertige Umsetzung
• Ziel: führender Anbieter von Embedded-Vision-/Akustik-KI (Hamburg)","Ja","Entwickelt eigene Computer-Vision-/Akustik-Modelle (Personen-/Laderaumerkennung); benötigt annotierte Bild- und Sensordaten.","Nicolas Hoyer (Gruender/GF); Stephan Hotto (2023 ausgeschieden)","","","Site nicht abrufbar (503); GF laut Handelsregister/Websuche. Firma wird lt. Websuche abgewickelt. Keine Mail belegbar."
"https://lyceum.technology/","https://ki-verband.de/wp-content/uploads/2025/11/lyceum_technology_germany_gmbh-300x300.png","AI Techstack","Lyceum Technology Germany GmbH","https://lyceum.technology/","• GPU-Cloud-Plattform für KI-Teams in Europa (Berlin/Zürich)
• Souveräne KI-Infrastruktur, EU-Rechenzentren
• Serverless Inference, Docker, VMs, Großcluster mit Sekundenabrechnung
• One-Click-GPU-Deployment und automatische Hardwareauswahl","Nein","Reiner Infrastruktur-/GPU-Cloud-Anbieter ohne eigene Modelle; kein Bedarf an Data Labeling.","","","",""
"","","Data & Analytics","mAInthink GmbH","https://www.mainthink.ai/","• Decision Intelligence und Portfolio-Optimierung mit KI/Mathematik
• Flaggschiff StratePlan zur Investitions-/Projektportfolio-Optimierung
• Mehrjahres-CAPEX-Planung, PPM, Opportunitätskostenberechnung
• Zielmärkte Industrie, öffentlicher Sektor, Immobilien, Private Equity","Vielleicht","Schwerpunkt mathematische Optimierung; KI-Forecasting/Bildtechnologie erwähnt, aber begrenzter Labeling-Bedarf.","Sascha Rissel","","","GF aus Imprint; keine E-Mail auf Imprint (nur Telefon)."
"https://www.managbl.ai/","https://ki-verband.de/wp-content/uploads/2025/11/managlb_ai-300x300.png","Real Estate & Construction","MANAGBL. AI GmbH","https://www.managbl.ai/","• KI-gestützte Kundenservice-Automatisierung für die Immobilienwirtschaft
• KI-Anrufannahme mit Erkennung von Anrufer, Liegenschaft und Anliegen
• WhatsApp-KI-Support und Ticketing mit CRM-Integration
• Aufwandsanalysen und Störungsmeldungen","Vielleicht","Voice-/Textbots mit domänenspezifischer Klassifikation; nutzt vermutlich Standard-ASR/LLM, eigenes Labeling bei Anpassung möglich.","Mario Nagel, Amos Tadeusz Poznanski","hello@managbl.ai","","hello@ woertlich; GF laut Handelsregister. Nur generische Mail. Von casavi uebernommen."
"https://manufactai.com/","https://ki-verband.de/wp-content/uploads/2025/11/manufactai-300x300.png","AI Techstack","manufactAI","https://manufactai.com/","• Plattform, die zuverlässige KI zur Arbeitsautomatisierung trainiert
• Enterprise-KI-Lösungen mit ML-Modellen
• Custom AI Development und Workflow-Integration
• Fokus auf verlässliche, produktionsreife Automatisierung","Ja","Trainiert eigene ML-Modelle und entwickelt kundenspezifische KI; benötigt annotierte Trainings- und Evaluierungsdaten.","Maria Bergmane, Ole Meyer","hello@manufactai.com","","hello@ woertlich; GF laut Handelsregister. Nur generische Mail."
"https://www.masasana.ai/","https://ki-verband.de/wp-content/uploads/2025/11/masasana-300x300.png",",","Consulting","https://www.masasana.ai/","• KI-Beratung und -Schulung für den Mittelstand (BAFA-gefördert)
• CyberRisiko-Check nach DIN SPEC 27076, AI Management System
• Maßgeschneiderte KI-/Softwareentwicklung
• Speziallösungen für Steuerberater (DATEV-Partner)","Vielleicht","Schwerpunkt Beratung/Governance mit KI-Entwicklung; eigenes Modelltraining nur bei Implementierungsprojekten.","Jonas Becher","info@masasana.ai","","info@ woertlich (mailto) aus Impressum; GF laut Websuche/Registereintrag. Nur generische Mail."
"https://mechlab-engineering.de/","https://ki-verband.de/wp-content/uploads/2025/11/mechlab_engeering-300x300.png",",","Data & Analytics","https://mechlab-engineering.de/","• Ingenieurdienstleistungen: Planen, Entwickeln, Starten
• Implementierung von Algorithmen, APIs und KI-Modellen
• Geodatenverarbeitung, Kartografie, Datenaufbereitung und Machine Learning
• Produkte u.a. CartoX API (C-ITS), adaptives Kalman-Filter","Vielleicht","Dienstleister mit ML-Entwicklung und Datenaufbereitung; Labeling projektabhängig, kein durchgängiges Modellgeschäft.","Paul Balzer","kontakt@mechlab-engineering.de","","Impressum: 'Vertretungsberechtigte Person: Paul Balzer'; Mail verschleiert 'kontakt @ mechlab-engineering.de' dekodiert. Nur generische Mail."
"https://www.medicalmotion.com/","https://ki-verband.de/wp-content/uploads/2025/11/medicalmotion-300x300.png","Healthcare & Life Sciences","medicalmotion GmbH","https://www.medicalmotion.com/","• Digitale Schmerztherapie-Plattform (App), zertifiziertes Medizinprodukt (Klasse 1 MDR)
• KI-gestützte Physiotherapie, Meditationen, Atemübungen
• Personalisierte Therapie nach individuellem Schmerzprofil
• Health Cockpit zur Fortschrittsverfolgung, mehrere klinische Studien","Vielleicht","Medizinische KI-App mit ggf. Bewegungs-/Posenerkennung; eigener CV-Modellanteil unklar, Labeling denkbar.","Sven Klimpel","contact@medicalmotion.de; info@medicalmotion.de; support@medicalmotion.de","","Mails woertlich von Website; GF laut Handelsregister. Nur generische Mails, kein persoenliches Muster."
"https://www.meerkat.ai/","https://ki-verband.de/wp-content/uploads/2025/11/meerkat-300x300.png","Product & Process Development","Meerkat.ai GmbH","https://www.meerkat.ai/","• Software-Beratung und -Entwicklung für digitale Transformation
• Enterprise AI, Deep Learning, Big-Data-Analytics, IoT, Geo-Processing
• Branchen: Logistik, Schifffahrt, Verteidigung
• Tech-Stack Java, Python, React","Vielleicht","KI-/Deep-Learning-Softwareentwicklung mit Implementierung; eigene Modelltrainings möglich, aber überwiegend Projektgeschäft.","Fabian J. Crabus, Rosanne Jakobs","info@meerkat.ai","","info@ woertlich von Website; GF laut Handelsregister. Nur generische Mail."
"https://www.meisterai.net/","https://ki-verband.de/wp-content/uploads/2025/11/meisterai-300x300.png","Sonstiges","MeisterAI","https://www.meisterai.net/","• KI-Beratung und Implementierung für Handwerksbetriebe
• Schulungen und Zertifizierung ('KI-Führerschein')
• Einrichtung von KI-Tools für Angebote, Rechnungen, Terminplanung
• Laufender Support","Nein","Reine Beratung, Schulung und Tool-Integration ohne eigene Modelle.","","","",""
"https://www.merantix.com/","https://ki-verband.de/wp-content/uploads/2024/10/Logo-merantix-300x300.jpg","Company Builder & Ökosystem","Merantix AG","https://www.merantix.com/","• Europäische KI-Gruppe: Investments, Solutions, Community
• Merantix Capital investiert in KI-Startups
• Betreibt AI Campus Berlin, AI House Davos, London AI Hub
• Company Builder und Ökosystem","Nein","Holding/VC und Ökosystem; entwickelt selbst keine Modelle (die Umsetzung erfolgt über Tochter Momentum).","","","",""
"http://www.merantix-momentum.com/","https://ki-verband.de/wp-content/uploads/2025/11/merantix_momentum-300x300.png","Product & Process Development","Merantix Momentum GmbH","http://www.merantix-momentum.com/","• KI-Transformationspartner für Unternehmen
• KI-Strategie, maßgeschneiderte KI-Entwicklung, KI-Betrieb
• Kunden u.a. Siemens, Zalando, Porsche Digital
• Teil des Merantix-Ökosystems am AI Campus Berlin","Ja","Entwickelt kundenspezifische ML-/KI-Modelle; solche Projekte erfordern häufig annotierte Trainingsdaten.","Thomas Wollmann, Elena Delbianco, Paul Rupprecht","info@merantix-momentum.com; jacob.yanai@merantix-momentum.com; momentum@merantix.com","thomas.wollmann@merantix-momentum.com (rekonstruiert)","GF (Managing Directors) und Mails woertlich aus Impressum. Muster vorname.nachname@ belegt durch jacob.yanai@ -> GF-Mail rekonstruiert."
"https://mercury.ai/","https://ki-verband.de/wp-content/uploads/2025/11/mercury.ai_gmbh-300x300.png","Customer Service","Mercury.ai GmbH","https://mercury.ai/","• Conversational-AI: Chat- und Voicebots für Kundenservice
• No-Code-Plattform für Fachabteilungen
• Orchestrierte, spezialisierte KI-Modelle statt Standard-LLM
• DSGVO-konform, Hosting in Deutschland","Vielleicht","Setzt spezialisierte Modelle zur Orchestrierung ein; teils eigene NLU, überwiegend LLM-Nutzung.","Johannes Tappmeier","hi@mercury.ai","","Impressum: 'vertreten durch den Geschaeftsfuehrer Johannes Tappmeier'; hi@ woertlich. Nur generische Mail."
"https://www.mesasight.com/","https://ki-verband.de/wp-content/uploads/2025/11/mesasight-300x300.png","Research & Education","MESASIGHT GmbH","https://www.mesasight.com/","• Computer Vision und Deep Learning für Sicherheits-Sensorik
• Bedrohungserkennung in Röntgen-/CT-Scans, Millimeterwellen, Satellitenbildern
• Videoanomalie-Erkennung für Flughäfen, Grenzen, Events
• F&E produktionsreifer KI-Bildanalyse","Ja","Eigene CV-/Deep-Learning-Modelle für anspruchsvolle Bilddaten; hoher Bedarf an annotierten Trainingsdaten.","Dr. Athanasios Karamalis","","","GF laut Legal Notice/Websuche; E-Mail auf Seite Cloudflare-geschuetzt ([email protected]), nicht lesbar."
"https://www.deepmetis.com/","https://ki-verband.de/wp-content/uploads/2025/11/deepmetis-300x300.png","Quantum Computing","Metis.AI UG (haftungsbeschränkt)","https://www.deepmetis.com/","• KI-Beratung und -Implementierung für Unternehmen
• Produkt PrivateGPT (sichere KI-Lösungen)
• Workshops, Prototyping, Skalierung
• 200+ Kunden, u.a. Siemens, TU Berlin","Vielleicht","KI-Beratung mit praktischer Implementierung und möglichem Finetuning; überwiegend Anwendung bestehender Modelle.","Ferdinand Biere (Managing Director)","","","GF woertlich aus Imprint; E-Mail auf Seite Cloudflare-geschuetzt ([email protected]), nicht lesbar."
"https://www.more-future.ai/","https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-13-300x300.png","Consulting","MF MoreFuture. Die KI-Beratung GmbH","https://www.more-future.ai/","• KI-Beratungsagentur in Köln, Fokus generative KI
• Strategie, Roadmaps, Prozessanalyse
• KI-Agent-Entwicklung und Implementierung
• Schulungen und Nachbetreuung","Vielleicht","Beratung und Agenten-Entwicklung mit Implementierung; nutzt vorwiegend bestehende Modelle.","Tom Ebertz","info@more-future.ai","","info@ woertlich von Website; GF laut Handelsregister/Websuche. Nur generische Mail."
